text_id	de
21808	긴 수사 끝에, 우리 컴퓨터들로 확증된 결과, 화재는 경비원이 낸 걸로 밝혀졌-어레노.
21809	장비 결함 이론은 우리 컴퓨터들이 반박했-지레노.
21810	철벽같은 증거가 그 경비원을 가리켰고, 그 사람도 화재로 죽었다-네레노.
21811	사건은 종결됐고 책임은 정확하고 공정하게 그 경비원한테 돌아갔-지레노.
21812	그래, 아레스트트론 3000™!
21813	완전히 전산화된 체포 절차의 마지막 단계-지레노.
21814	확실한 유죄 판결로 가는 사슬의 마지막 고리라-네레노.
21815	모든 세부사항이 컴퓨터로 분석되고 검증됐-지레노.
21816	다음으로 넘어가죠...
21817	아, 미안하-네레노. 가끔 흥분해서 말이야.
21818	이게 자네들이 듣던 그 거물일-세레노.
21819	아레스트트론 3000™...
21820	다른 트론 기계들에서 나온 보고서 세 개만 여기 넣으면 100퍼센트 유효한 체포 영장이 발부되-지레노.
21821	이 기계들 덕분에 법 집행관이 딱 한 명만 있으면 되는 거-고레노.
21822	척 말로는 컴퓨터가 곧 우리 모두를 실직시켜서, 다들 풍족한 삶을 살게 해줄 거라더군.
21823	척이요?
21824	계속 듣게 되는 이 척이라는 사람은 누구예요?
21825	척이 누군데요?
21826	척을 용의자로 조사해봐야 할까요?
21827	안타깝게도, 척은 며칠 전에 세상을 떠났다네. 묘지에서 큰 장례식이 있었-지레노.
21828	마을 전체가 다 왔는데, 팀블위드 카운티의 영웅이니 놀랍지도 않지.
21829	척 얘기는 나중에 더 하지. 나가봐야 해서, 옛날 서커스 부지에 소란 신고가 들어왔거-든레노.
21830	아마 또 그 멍청한 광대일 거-야레노.
21831	브레이커 1-9. 브레이커. 브레이커.
21832	*후* *후* *후*
21833	이거 켜진 거 맞아?
21834	데이지, 데이지.
21835	전 부대 주목!
21836	장난은 그만하고, 나 해결해야 할 사건이 있어.
21837	공식 카운티 장비를 이렇게 쓰면 안 되는 건데.
21838	이제 됐어. 적어도 작동은 하는구나.
21839	여기서 내 레퍼토리를 다 할 수도 있겠지만, 다음에 하지.
21840	(노래하며) 대답해줘요, 부디.
21841	(노래하며) 나는 반쯤 미쳤어요
21842	(노래하며) 오직 당신에 대한 사랑 때문에
21843	(노래하며) 둘이 타는 자전거 하나.
21844	그 남자를 봤는데...
21845	그 여자를 봤는데...
21846	흙길 옆에서...
21847	옛 서커스 부지 근처에서...
21848	옛 공장 근처에서...
21849	마을 동쪽에서...
21850	다이너 근처에서...
21851	옛 서커스 부지 근처에서...
21852	옛 저택 근처에서...
21853	고장 난 차를 몰고요.
21854	마체테를 휘두르면서요.
21855	방귀 소리를 내면서요.
21856	그냥 앉아만 있던데요.
21857	양을 껴안고서요.
21858	바지도 안 입고서요.
21859	오소리를 안고서요.
21860	저작권 있는 노래를 부르면서요.
21861	담배꽁초를 버리면서요.
21862	자기 할 일만 하던데요.
21863	크게 소리 지르면서요.
21864	연어를 들고서요.
21865	새총을 휘두르면서요.
21866	쓰레기통을 엎으면서요.
21867	비명을 지르면서요.
21868	뱀을 쓰다듬으면서요.
21869	로켓 발사기를 들고서요.
21870	피자 전단지를 바닥에 버리면서요.
21871	책을 읽으면서요.
21872	접촉사고에 대해서요.
21873	햄스터를 쓰다듬으면서요.
21874	지나치게 화려한 모자를 쓰고서요.
21875	무허가로 색종이를 뿌리면서요.
21876	손톱을 청소하면서요.
21877	무허가 쇠스랑을 휘두르면서요.
21878	타이어 네 개가 다 펑크 난 채로요.
21879	이유 없이 웃으면서요.
21880	불법 타조 농장을 운영하면서요.
21881	5시 이후에 낙엽청소기를 돌리면서요.
21882	난 결백해!
21883	자백 받았어, 살인범 양반. 넌 이제 매달리는 일만 남았어.
21884	정말 안 했으면, 배심원단이 무죄로 판단할 겁니다.
21885	예전에 시계 수리점 했었다고 들었는데요.
21886	이 시계 좀 고쳐줄 수 있어요?
21887	내가 왜? 애초에 너 때문에 여기 갇힌 건데.
21888	나는 당신이 결백하다는 거 알아요.
21889	시계 고쳐주면, 결백 증명해줄게요.
21890	레이 요원 잘못이었어요. 난 항상 당신이 안 그랬다는 거 알고 있었어요.
21891	가봐야겠네요. 여기 꼼짝 말고 있어요.
21892	이제 와서 죄를 부인하지 마, 이 소름 끼치는 놈아!
21893	재판에서 다 알아서 해결될 겁니다.
21894	안 했다면서 왜 자백한 거예요?
21895	여전히 안 믿기는데, 살인범 양반.
21896	그 아레스트트론이란 게 절대 안 틀린다면서요, 안 그래요?
21897	기분이 어때, 쓰레기야?
21898	잘 버티고 있어요? 괜찮아요?
21899	자업자득이지.
21900	정의는 실현될 겁니다, 윌리.
21901	'연방 요원 협박죄'도 전과 기록에 추가해볼까.
21902	이봐요 윌리, 협박해봐야 도움 안 돼요.
21903	시계 수리공이었어?
21904	일도 그다지 잘하진 못했겠지.
21905	사업이 잘됐다면서 왜 노숙자가 된 거예요?
21906	가봐야겠네, 살인범 양반.
21907	그럼 이만, 윌리.
21908	근데 난 진짜 안 했다니까, 맹세해!
21909	내가 죽이고 싶었던 사람은 딱 하나, 척 에드먼드뿐인데, 걘 벌써 죽었잖아!
21910	그럼 살인 충동이 있었다는 걸 인정하는 거네!
21911	내 눈엔 아주 명백해 보이는데!
21912	그런 말은 배심원 앞에서 안 하는 게 좋을 텐데요, 윌리.
21913	증거가 이미 상당히 불리하게 나와 있어요.
21914	무섭고 정신이 없었다고!
21915	너희가 그 굿캅 배드캅 짓을 하는데, 멈추게 하려면 뭐든 말했을 거야!
21916	난 그냥 스타들 시계랑 바이올린이나 고치던 소박한 사람일 뿐이라고!
21917	너희 대도시식 고문 기술엔 익숙하지가 않다고!
21918	아레스트트론은 실수 안 해.
21919	그 고물 덩어리는 날 함정에 빠뜨린 놈이랑 한패라고!
21920	아무한테나 물어봐, 다들 '윌리 영감은 파리 한 마리도 못 죽인다'고 할걸!
21921	이 촌구석 사람들이야 구워삶을 수 있을지 몰라도, 그딴 개소리는 나한텐 안 통해.
21922	썩어 문드러지길 바란다, 살인 쓰레기야!
21923	윌리, 뭐라고 해야 할지 모르겠네요.
21924	증거가 이렇게 확실한데 제가 더 해줄 수 있는 게 없어서 미안해요.
21925	기분이 어떠냐고?
21926	기분이 어떠냐고?!
21927	완전히 열받았다, 그게 내 기분이야!
21928	아무 잘못도 안 했는데 너희 요원들이 날 가둬놨잖아!
21929	너희 같은 인간들 때문에 속이 뒤집어져!
21930	내가 볼 유일한 정의는, 너희 요원들이 죄 없는 사람 가둔 죗값을 치르는 그 순간뿐이야!
21931	혹시라도 여기서 나가면, 너희가 벌 받게 만들어서 진짜로 갇힐 이유를 만들어주지!
21932	그래, 요원 협박이 내가 실제로 저지른 유일한 죄지!
21933	그냥 나 좀 내버려 둬.
21934	네 얼굴 보는 것도 지긋지긋해.
21935	맞아.
21936	팀블위드에서 최고였지.
21937	카운티 전역의 상류층들이 몰려와서 윌리 영감한테 바이올린 줄이며 톱니바퀴며 다 맡겼었다고.
21938	역겹네.
21939	그래, 나도 스타들 시계랑 바이올린 고쳐주던 사람이었어.
21940	내 고객들은 죄다 카운티 최상류층이었지.
21941	척 에드먼드가 날 매장시키고 나서 A급 고객들이 싹 다 끊겼어.
21942	꺼져.
21943	여기서 꺼내주든가 아니면 꺼지든가!
21944	저는 연방 요원입니다. 몇 가지 여쭤볼 게 있어요.
21945	또 왔습니다.
21946	다리 근처에서 발견된 시체에 대해 아는 거 있습니까?
21947	시체에 대해 아는 거 있어요, 없어요?
21948	밤에는 어디서 주무세요?
21949	주머니에 그거 뭡니까? 지갑 같은데요.
21950	지갑 내놔요, 나 연방 요원입니다.
21951	10센트 동전 거스름돈 있어요?
21952	척이라는 남자에 대해 아는 걸 말해보세요.
21953	척에 대해 아는 거 있으면 말해봐요.
21954	척이 어떻게 당신 인생을 망친 겁니까?
21955	척한테도 당신을 망칠 이유가 있었겠죠.
21956	척은 왜 당신을 망치려 한 겁니까?
21957	나중에 다시 얘기하죠. 마을 뜨지 마세요.
21958	{wave}시체? 그거 양복 입은 통나무인 줄 알았는데.
21959	{wave}무슨 시체? 우리 통나무 얘기하고 있던 거 아니었어?
21960	하수구에서 제일 좋은 자리에 골판지 부동산 한 채 갖고 있지.
21961	악어한테 물린 적도 거의 없고, 환기구 창살 덕분에 하수구 폐도 어느 때보다 팔팔하다고!
21962	나 지갑 없어, 나 그냥 부랑자야.
21963	진짜 이렇게 나올 거야?
21964	주머니에 뭔가 있는 거 다 보이거든요.
21965	순순히 내놓으면 피차 편할 텐데.
21966	그냥 반가워서 이러는 걸 수도 있잖아?
21967	핏자국 같은 게 묻어 있는 것 같은데요.
21968	다 보이는데, 영장 없이도 그냥 가져갈 수 있어요.
21969	다 보이는데, 영장 없이도 너를 패서 뺏을 수 있어.
21970	그냥 순순히 지갑 내놔요.
21971	피 아니야, 그냥 강바닥 진흙이야.
21972	내 거야. 먼저 주운 사람이 임자지.
21973	아, 그럼 주머니에 뭔가 있다는 건 인정하는 거네요?
21974	시체 발견된 트레슬 트레일 옆에 있는 그 강 말입니까?
21975	지갑 내놔요.
21976	그 망할 지갑 내놓으라고.
21977	음... 그게...
21978	이걸 주면 내 돈은 어디다 넣고 다니라고?
21979	몰라요.
21980	관심 없어요.
21981	거봐, 생각보다 쉽지 않지, 잘난 양반아?
21982	이제 그만! 나 연방 요원이야, 그 빌어먹을 지갑 내놔!
21983	지갑 때문에 당신을 흠씬 패도 법적으로 문제없을걸요.
21984	합법적 수색 방해로 체포할 수도 있어요.
21985	내가 술주정뱅이 부랑자긴 해도, 내 권리는 알아 — 영장 가져와!
21986	개인 소지품 넣을 다른 지갑 구해다 주면, 이건 줄게.
21987	어차피 다 해져가고 있었어 — 랜섬 더 클라운 지갑™처럼 죽여줬던 시절은 이제 다 갔지, 걔 커리어 망하기 전까진 진짜 물건이었는데.
21988	바람둥이에 사기꾼, 완전 개*삐-*놈이었지만, 지갑 하나는 기가 막히게 잘 만들었지.
21989	그럼 당신 방식대로 해보죠.
21990	일단은요.
21991	내가 술주정뱅이긴 해도, 내 권리는 알아.
21992	고급 랜섬 더 클라운 지갑™ 구해다 주면 이거 줄게.
21993	완전 짜네. 그냥 10센트 다 줘버려!
21994	그러고 싶은데 나도 잔돈이 진짜 필요해서.
21995	부랑자한테 잔돈을 구걸해야 하다니 믿을 수가 없네.
21996	내가 뭐 잔돈 교환기로 보여? 꺼져!
21997	그 인간은 완전 개자식이었고, 심장마비로 뒈져서 얼마나 속 시원한지 몰라!
21998	아무 이유도 없이 내 인생을 망쳐놨다고!
21999	에드먼드 씨가 손써서 나를 팀블위드 파크에서 완전히 매장시켰어.
22000	소위 친구라는 것들도 다 등 돌리고, 시계 수리점은 이유도 모르게 홀랑 타버리고, 다 잃었지.
22001	저녁 예약은커녕 일자리 하나 못 구했고, 결국 옛 삶에서 남은 거라곤 애지중지하던 스트라디바리우스 하나뿐이었어.
22002	어느 날 밤 그 인간 여자친구를 데리고 그 형편없는 개그 광대 쇼를 보러 갔었지.
22003	근데 억울한 게, 척은 셔츠 갈아입듯 여자친구를 갈아치웠다고!
22004	필로트로닉스 바람둥이의 이달의 여자인 줄 내가 어떻게 알았겠어?!
22005	내가 어딜 가겠어?
22006	자, 누가 나쁜 경찰 하고 누가 착한 경찰 할래?
22007	음...
22008	굿캅 배드캅 해봐야 할까요?
22009	그럼 뭘 하겠어?
22010	내가 나쁜 경찰 할게.
22011	내가 착한 경찰 할게.
22012	네가 나쁜 경찰 해.
22013	네가 착한 경찰 해.
22014	이런 건 TV에서나 먹히는 거 아닌가.
22015	내가 착한 경찰이야.
22016	그리고 이쪽이 나쁜 경찰.
22017	내가 나쁜 경찰이야.
22018	그리고 이쪽이 착한 경찰.
22019	(한숨) *한숨* 그걸 대놓고 말하면 어떡해!
22020	굿캅 배드캅이 아니라니까!!
22021	내가 했어! 내가 했다고!
22022	다리 옆 남자, 내가 죽였어!
22023	그냥 죽는 거 보고 싶어서!
22024	또 자백할 거 있어?
22025	양심에 걸리는 거 다 털어놔.
22026	계속 말해봐, 살인범 양반.
22027	계속해, 네 무덤 네가 파는 중이야.
22028	계속 지껄여, 굿캅 배드캅은 못 당해내지.
22029	이 정도면 종신형 보내기 충분한 것 같은데.
22030	린드버그 아기도 내가 유괴했어!
22031	내가 D.B. 쿠퍼야, 그 돈 다 내가 훔쳤어!
22032	내가 잭 더 리퍼야!
22033	내가 그 소고기 훔쳤어!
22034	내가 조디악 킬러야!
22035	마피아 대신 지미 호파도 내가 죽였어!
22036	암스테르담 다이아몬드 강도 사건도 내 작품이야.
22037	변기 시트도 안 내려놨어!
22038	이 괴물 같으니.
22039	스리마일 아일랜드 노심용해도 나 때문이야!
22040	체르노빌도 나였어!
22041	그 오링(O-ring)도 내가 설계했어.
22042	너무 이르잖아요.
22043	그래, 너무 이르지, 예의 좀 지켜.
22044	그리도를 진짜로 쏜 것도 나였어!
22045	그 잔디 언덕에서 저격한 것도 나였고!
22046	아멜리아 에어하트의 무면허 비행기 정비사도 나였어!
22047	됐어. 이 정도면 다 나온 것 같네.
22048	윌리, 넌 이제 큰집 가는 거야.
22049	연방 요원 건드리는 거 아니야.
22050	새 지갑 여기 있어요. 진흙 묻은 그거랑 바꿀래요?
22051	이 광대 지갑 마음에 들 것 같은데요.
22052	깨끗한 지갑이면 좋지, 고마워. 여기 내 헌 거.
22053	나중에 다시 얘기하죠. 마을 뜨지 마세요.
22054	내가 어딜 가겠어?
22055	아무도 원치 않는 *삐-* 새 지갑이 하나 있는데.
22056	여기 내 사진 박힌 새 지갑이 있어.
22057	랜섬 더 클라운 지갑이잖아! 고마워, 여기 내 헌 거.
22058	이 *삐-* 같은 걸로 대체 뭘 하라는 거야.
22059	지갑 바꿀래요? 이 새 걸로 아저씨 헌 거랑?
22060	이 근사한 랜섬 더 클라운 정품 지갑™ 마음에 드실 것 같아서요.
22061	깨끗한 지갑이면 좋지, 고마워. 여기 내 헌 거. 이거 좀 버려줄래?
22062	그럼요, 윌리 아저씨. 또 봐요.
22063	MMucasFlem 온라인 입사 지원 프로그램에 오신 것을 환영합니다.
22064	개인 정보를 입력하시고 간단한 MMucas 프로그래밍 질문 몇 개에 답해주세요.
